Time	qe0	qex	qey	qez	wex	wex	wey	wez	sang	Sx	Sy	Sz
63.900000	0.275732	-0.087684	0.744755	0.601351	0.017312	0.028038	-0.013021	21.533768	8.642174e-005	5.065932e-004	-2.325388e-004
64.900000	0.269989	-0.098589	0.753115	0.591780	0.017266	0.027881	-0.013269	21.377877	8.618087e-005	5.037916e-004	-2.370396e-004
65.900000	0.264291	-0.109517	0.761191	0.582017	0.017210	0.027724	-0.013516	21.222917	8.588462e-005	5.009689e-004	-2.415101e-004
66.900000	0.258639	-0.120466	0.768977	0.572073	0.017142	0.027565	-0.013762	21.068891	8.553394e-005	4.981263e-004	-2.459482e-004
67.900000	0.253034	-0.131435	0.776468	0.561957	0.017064	0.027405	-0.014005	20.915804	8.512985e-005	4.952649e-004	-2.503520e-004
68.900000	0.247475	-0.142424	0.783659	0.551679	0.016975	0.027244	-0.014246	20.763659	8.467342e-005	4.923858e-004	-2.547194e-004
69.900000	0.241963	-0.153429	0.790546	0.541250	0.016876	0.027082	-0.014485	20.612460	8.416578e-005	4.894902e-004	-2.590485e-004
70.900000	0.236497	-0.164450	0.797123	0.530679	0.016767	0.026920	-0.014722	20.462209	8.360810e-005	4.865794e-004	-2.633376e-004
71.900000	0.231076	-0.175485	0.803389	0.519976	0.016649	0.026756	-0.014957	20.312908	8.300159e-005	4.836545e-004	-2.675848e-004
72.900000	0.225701	-0.186532	0.809338	0.509152	0.016521	0.026592	-0.015189	20.164558	8.234752e-005	4.807169e-004	-2.717884e-004
73.900000	0.220371	-0.197589	0.814969	0.498217	0.016383	0.026428	-0.015418	20.017163	8.164720e-005	4.777678e-004	-2.759469e-004
74.900000	0.215084	-0.208654	0.820279	0.487181	0.016237	0.026263	-0.015645	19.870721	8.090198e-005	4.748086e-004	-2.800586e-004
75.900000	0.209840	-0.219724	0.825265	0.476053	0.016082	0.026097	-0.015869	19.725235	8.011325e-005	4.718406e-004	-2.841221e-004
76.900000	0.204637	-0.230799	0.829925	0.464844	0.015919	0.025931	-0.016090	19.580705	7.928242e-005	4.688652e-004	-2.881359e-004
77.900000	0.199474	-0.241874	0.834259	0.453563	0.015748	0.025765	-0.016309	19.437129	7.841095e-005	4.658837e-004	-2.920986e-004
78.900000	0.194350	-0.252949	0.838264	0.442220	0.015569	0.025599	-0.016525	19.294509	7.750033e-005	4.628976e-004	-2.960090e-004
79.900000	0.189263	-0.264020	0.841940	0.430825	0.015382	0.025432	-0.016737	19.152843	7.655207e-005	4.599083e-004	-2.998659e-004
80.900000	0.184211	-0.275086	0.845287	0.419386	0.015189	0.025266	-0.016947	19.012131	7.556772e-005	4.569172e-004	-3.036681e-004
81.900000	0.179193	-0.286143	0.848304	0.407913	0.014988	0.025099	-0.017153	18.872372	7.454884e-005	4.539256e-004	-3.074146e-004
82.900000	0.174207	-0.297189	0.850992	0.396414	0.014781	0.024933	-0.017356	18.733563	7.349703e-005	4.509351e-004	-3.111044e-004
83.900000	0.169250	-0.308221	0.853350	0.384899	0.014568	0.024767	-0.017557	18.595705	7.241388e-005	4.479471e-004	-3.147365e-004
84.900000	0.164322	-0.319237	0.855381	0.373375	0.014349	0.024601	-0.017753	18.458794	7.130103e-005	4.449630e-004	-3.183102e-004
85.900000	0.159419	-0.330234	0.857085	0.361852	0.014124	0.024435	-0.017947	18.322830	7.016011e-005	4.419842e-004	-3.218246e-004
86.900000	0.154539	-0.341209	0.858463	0.350337	0.013894	0.024270	-0.018137	18.187809	6.899277e-005	4.390121e-004	-3.252791e-004
87.900000	0.149681	-0.352158	0.859517	0.338838	0.013659	0.024105	-0.018324	18.053730	6.780068e-005	4.360483e-004	-3.286731e-004
88.900000	0.144841	-0.363081	0.860248	0.327363	0.013420	0.023941	-0.018507	17.920591	6.658551e-005	4.330939e-004	-3.320061e-004
89.900000	0.140019	-0.373972	0.860660	0.315918	0.013176	0.023778	-0.018687	17.788388	6.534894e-005	4.301506e-004	-3.352776e-004
90.900000	0.135210	-0.384830	0.860754	0.304511	0.012928	0.023615	-0.018864	17.657120	6.409264e-005	4.272195e-004	-3.384872e-004
91.900000	0.130414	-0.395651	0.860533	0.293148	0.012677	0.023453	-0.019037	17.526784	6.281830e-005	4.243021e-004	-3.416346e-004
92.900000	0.125627	-0.406433	0.859999	0.281837	0.012423	0.023292	-0.019207	17.397377	6.152760e-005	4.213996e-004	-3.447197e-004
93.900000	0.120848	-0.417172	0.859156	0.270582	0.012166	0.023132	-0.019373	17.268897	6.022222e-005	4.185134e-004	-3.477422e-004
94.900000	0.116073	-0.427865	0.858007	0.259390	0.011906	0.022972	-0.019536	17.141341	5.890384e-005	4.156447e-004	-3.507020e-004
95.900000	0.111301	-0.438509	0.856555	0.248266	0.011644	0.022814	-0.019695	17.014705	5.757412e-005	4.127948e-004	-3.535992e-004
96.900000	0.106529	-0.449102	0.854803	0.237216	0.011380	0.022658	-0.019851	16.888989	5.623473e-005	4.099648e-004	-3.564338e-004
97.900000	0.101756	-0.459639	0.852755	0.226244	0.011114	0.022502	-0.020003	16.764187	5.488731e-005	4.071558e-004	-3.592059e-004
98.900000	0.096978	-0.470118	0.850415	0.215356	0.010848	0.022347	-0.020152	16.640299	5.353350e-005	4.043691e-004	-3.619158e-004
99.900000	0.092193	-0.480536	0.847787	0.204555	0.010580	0.022194	-0.020297	16.517321	5.217494e-005	4.016057e-004	-3.645637e-004
100.900000	0.087400	-0.490890	0.844874	0.193845	0.010312	0.022043	-0.020439	16.395250	5.081322e-005	3.988665e-004	-3.671500e-004
